"Jour	Type	Clics	Impressions	CTR	CPC.moy.	Co?t	Position.moy.	Clics.convertis	Co?t.clic.converti	Taux.de.conversion.des.clics	Conv..apr?s.affichage	Valeur.de.conv..totale"
"10/03/2014	Generic	21	2971	0,007068327	0,607142857	12,75	0	0	0	0	0	0"
"11/03/2014	Generic	25	2679	0,00933184	0,626	15,65	0	0	0	0	0	0"
"12/03/2014	Generic	26	2473	0,010513546	0,615384615	16	0	0	0	0	0	0"
"13/03/2014	Generic	25	2724	0,00917768	0,6536	16,34	63,8	0	0	0	0	0"
"14/03/2014	Generic	19	2714	0,007000737	0,627894737	11,93	78	0	0	0	0	0"
"15/03/2014	Generic	26	2857	0,009100455	0,693076923	18,02	114	1	18,02	0,038461538	0	69,95"
"16/03/2014	Generic	46	3360	0,013690476	0,56	25,76	109	0	0	0	0	0"
"17/03/2014	Generic	29	2888	0,010041551	0,645862069	18,73	83,4	1	18,73	0,034482759	0	107,95"
"18/03/2014	Generic	47	4961	0,009473896	0,544042553	25,57	123,8	1	25,57	0,021276596	0	56,45"
"19/03/2014	Generic	44	5075	0,008669951	0,582727273	25,64	157,9	0	0	0	0	0"
"20/03/2014	Generic	55	5422	0,010143858	0,599454545	32,97	149,7	0	0	0	0	0"
"21/03/2014	Generic	51	4703	0,010844142	0,6	30,6	146	3	10,2	0,058823529	0	165,4"
"22/03/2014	Generic	60	5841	0,010272214	0,574	34,44	168,2	0	0	0	0	0"
"23/03/2014	Generic	73	6416	0,011377805	0,680136986	49,65	155,8	0	0	0	0	0"
"24/03/2014	Generic	70	5727	0,012222804	0,575714286	40,3	157,1	0	0	0	0	0"
"25/03/2014	Generic	79	6430	0,012286159	0,637721519	50,38	135,2	0	0	0	0	0"
"26/03/2014	Generic	72	6003	0,011994003	0,634722222	45,7	154,1	0	0	0	0	0"
"27/03/2014	Generic	59	6097	0,00967689	0,633728814	37,39	159,7	1	37,39	0,016949153	0	70,45"
"28/03/2014	Generic	56	5397	0,010376135	0,632142857	35,4	135	0	0	0	0	0"
"29/03/2014	Generic	50	5764	0,008674532	0,5742	28,71	144,8	0	0	0	0	0"
"30/03/2014	Generic	59	6388	0,009236068	0,61220339	36,12	131,9	0	0	0	0	0"
"31/03/2014	Generic	184	14870	0,012373907	0,704347826	129,6	196,6	0	0	0	0	0"
"01/04/2014	Generic	161	15459	0,010414645	0,748571429	120,52	207,4	0	0	0	0	0"
"02/04/2014	Generic	156	14701	0,010611523	0,856410256	133,6	213,1	0	0	0	0	0"
"03/04/2014	Generic	147	14023	0,010482778	0,860952381	126,56	222,7	0	0	0	0	0"
"04/04/2014	Generic	123	12150	0,010123457	0,786666667	96,76	219,5	0	0	0	0	0"
"05/04/2014	Generic	135	12207	0,011059228	0,750740741	101,35	210,6	0	0	0	0	0"
"06/04/2014	Generic	176	15915	0,01105875	0,758636364	133,52	220,2	1	133,52	0,005681818	0	130"
"07/04/2014	Generic	175	16595	0,010545345	0,77	134,75	203,7	0	0	0	0	0"
"08/04/2014	Generic	148	13963	0,010599441	0,861554054	127,51	240,5	0	0	0	0	0"
"09/04/2014	Generic	156	13822	0,011286355	0,787115385	122,79	209,2	0	0	0	0	0"
"10/04/2014	Generic	145	11850	0,012236287	0,777448276	112,73	218,9	0	0	0	0	0"
"11/04/2014	Generic	102	11108	0,009182571	0,73745098	75,22	235,1	0	0	0	0	0"
"12/04/2014	Generic	131	12101	0,010825552	0,723587786	94,79	261,8	0	0	0	0	0"
"13/04/2014	Generic	140	12021	0,011646286	0,696	97,44	276,7	0	0	0	0	0"
"14/04/2014	Generic	133	12337	0,010780579	0,720676692	95,85	230	0	0	0	0	0"
"15/04/2014	Generic	129	11875	0,010863158	0,702325581	90,6	269,9	1	90,6	0,007751938	0	57,95"
"16/04/2014	Generic	125	11278	0,011083525	0,72024	90,03	260,3	1	90,03	0,008	0	25,95"
"17/04/2014	Generic	122	10601	0,011508348	0,703360656	85,81	232,4	0	0	0	0	0"
"18/04/2014	Generic	111	10578	0,010493477	0,678378378	75,3	223	1	75,3	0,009009009	0	25,95"
"19/04/2014	Generic	124	10370	0,01195757	0,693306452	85,97	205,9	1	85,97	0,008064516	0	70,95"
"20/04/2014	Generic	140	13265	0,01055409	0,699857143	97,98	267,6	0	0	0	0	0"
"21/04/2014	Generic	200	14771	0,013540045	0,6681	133,62	262,6	0	0	0	0	0"
"22/04/2014	Generic	184	15135	0,012157251	0,696086957	128,08	240,6	1	128,08	0,005434783	0	91,45"
"23/04/2014	Generic	150	14409	0,01041016	0,7296	109,44	222,1	0	0	0	0	0"
"24/04/2014	Generic	133	12777	0,010409329	0,719022556	95,63	246,1	1	95,63	0,007518797	0	62,45"
"25/04/2014	Generic	172	13621	0,01262756	0,749651163	128,94	236,9	0	0	0	0	0"
"26/04/2014	Generic	185	14133	0,013089931	0,648648649	120	266,5	0	0	0	0	0"
"27/04/2014	Generic	167	17752	0,009407391	0,721377246	120,47	237,5	1	120,47	0,005988024	0	22,95"
"28/04/2014	Generic	147	15598	0,009424285	0,664217687	97,64	293,6	1	97,64	0,006802721	0	24,45"
"29/04/2014	Generic	168	15309	0,010973937	0,71577381	120,25	262,1	0	0	0	0	0"
"30/04/2014	Generic	166	14619	0,011355086	0,693373494	115,1	274,1	1	115,1	0,006024096	0	132"
"01/05/2014	Generic	170	15922	0,010677051	0,746352941	126,88	314,8	0	0	0	0	0"
"02/05/2014	Generic	133	13211	0,010067368	0,653157895	86,87	225,6	0	0	0	0	0"
"03/05/2014	Generic	125	12196	0,010249262	0,7032	87,9	222,6	0	0	0	0	0"
"04/05/2014	Generic	145	14338	0,010112986	0,717448276	104,03	250,3	0	0	0	0	0"
"05/05/2014	Generic	168	15723	0,010684984	0,716666667	120,4	240,6	0	0	0	0	0"
"06/05/2014	Generic	163	15481	0,010529036	0,683619632	111,43	224	0	0	0	0	0"
"07/05/2014	Generic	162	14964	0,010825982	0,709320988	114,91	232,5	1	114,91	0,00617284	0	31,95"
"08/05/2014	Generic	184	15208	0,012098895	0,715869565	131,72	236,9	0	0	0	0	0"
"09/05/2014	Generic	107	9079	0,011785439	0,738224299	78,99	205,8	0	0	0	0	0"
"10/05/2014	Generic	94	6075	0,015473251	0,796170213	74,84	75,8	0	0	0	0	0"
"11/05/2014	Generic	123	6175	0,019919028	0,773252033	95,11	111,2	0	0	0	0	0"
"12/05/2014	Generic	102	6712	0,015196663	0,687941176	70,17	101,1	0	0	0	0	0"
"13/05/2014	Generic	86	5769	0,014907263	0,617906977	53,14	76,7	2	26,57	0,023255814	0	207,4"
"14/05/2014	Generic	64	5103	0,012541642	0,59875	38,32	76,7	0	0	0	0	0"
"15/05/2014	Generic	62	5055	0,012265084	0,561935484	34,84	73,4	1	34,84	0,016129032	0	39,45"
"16/05/2014	Generic	52	3887	0,013377926	0,578461538	30,08	79,7	0	0	0	0	0"
"17/05/2014	Generic	44	4161	0,010574381	0,543409091	23,91	65,9	0	0	0	0	0"
"18/05/2014	Generic	49	4951	0,009896991	0,499591837	24,48	75,8	1	24,48	0,020408163	0	28,95"
"19/05/2014	Generic	56	5107	0,010965342	0,671964286	37,63	71,7	2	18,815	0,035714286	0	79,9"
"20/05/2014	Generic	72	5397	0,013340745	0,543055556	39,1	100,6	1	39,1	0,013888889	0	23,45"
"21/05/2014	Generic	64	4609	0,013885875	0,55109375	35,27	87,5	1	35,27	0,015625	0	140,95"
"22/05/2014	Generic	39	4501	0,008664741	0,494615385	19,29	65,6	1	19,29	0,025641026	0	19,95"
"23/05/2014	Generic	44	3961	0,011108306	0,428181818	18,84	21	1	18,84	0,022727273	0	99,15"
"24/05/2014	Generic	63	4658	0,013525118	0,424603175	26,75	25,2	0	0	0	0	0"
"25/05/2014	Generic	58	4516	0,012843224	0,404827586	23,48	17,7	0	0	0	0	0"
"26/05/2014	Generic	56	5051	0,011086913	0,417321429	23,37	14,2	0	0	0	0	0"
"27/05/2014	Generic	84	5149	0,016313847	0,429404762	36,07	21	0	0	0	0	0"
"28/05/2014	Generic	88	5413	0,016257159	0,405454545	35,68	15,5	0	0	0	0	0"
"29/05/2014	Generic	52	4470	0,01163311	0,388846154	20,22	12,7	0	0	0	0	0"
"30/05/2014	Generic	8	1131	0,007073386	0,4625	3,7	12	0	0	0	0	0"
"31/05/2014	Generic	0	0	0	0	0	0	0	0	0	0	0"
"01/06/2014	Generic	0	0	0	0	0	0	0	0	0	0	0"
"02/06/2014	Generic	0	0	0	0	0	0	0	0	0	0	0"
"03/06/2014	Generic	0	0	0	0	0	0	0	0	0	0	0"
"04/06/2014	Generic	0	0	0	0	0	0	0	0	0	0	0"
"05/06/2014	Generic	0	0	0	0	0	0	0	0	0	0	0"
"06/06/2014	Generic	111	32118	0,003456006	0,212252252	23,56	4	0	0	0	0	0"
"07/06/2014	Generic	1140	456562	0,002496923	0,280008772	319,21	24	0	0	0	0	0"
"08/06/2014	Generic	825	420022	0,001964183	0,384763636	317,43	24	2	158,715	0,002424242	3	4"
"09/06/2014	Generic	1028	232778	0,004416225	0,295904669	304,19	18	0	0	0	0	0"
"10/06/2014	Generic	870	206286	0,004217446	0,284908046	247,87	19	1	247,87	0,001149425	1	1"
"11/06/2014	Generic	218	37223	0,005856594	0,274082569	59,75	19	1	59,75	0,004587156	0	139,95"
"12/06/2014	Generic	171	71715	0,002384438	0,286725146	49,03	24	1	49,03	0,005847953	2	84,95"
"13/06/2014	Generic	186	42798	0,004345997	0,22844086	42,49	17	0	0	0	1	0"
"14/06/2014	Generic	202	25576	0,007898029	0,205247525	41,46	24	0	0	0	0	0"
"15/06/2014	Generic	227	23730	0,00956595	0,203303965	46,15	24	1	46,15	0,004405286	0	12"
"16/06/2014	Generic	209	35557	0,005877886	0,201913876	42,2	23	0	0	0	0	0"
"17/06/2014	Generic	188	29379	0,006399129	0,235585106	44,29	24	0	0	0	0	0"
"18/06/2014	Generic	169	23375	0,007229947	0,266508876	45,04	24	0	0	0	0	0"
"19/06/2014	Generic	187	25806	0,007246377	0,22684492	42,42	24	4	10,605	0,021390374	0	314,2"
"20/06/2014	Generic	169	27639	0,006114548	0,248224852	41,95	23	0	0	0	2	0"
"21/06/2014	Generic	211	21395	0,009862117	0,202227488	42,67	23	0	0	0	1	0"
"22/06/2014	Generic	243	32638	0,007445309	0,191481481	46,53	24	1	46,53	0,004115226	0	5"
"23/06/2014	Generic	218	33766	0,006456199	0,216788991	47,26	24	1	47,26	0,004587156	0	1"
"24/06/2014	Generic	208	36411	0,005712559	0,212067308	44,11	24	0	0	0	0	0"
"25/06/2014	Generic	288	41293	0,006974548	0,207465278	59,75	24	0	0	0	0	0"
"26/06/2014	Generic	249	40982	0,006075838	0,226746988	56,46	24	0	0	0	0	0"
"27/06/2014	Generic	30	2964	0,010121457	0,421	12,63	0	1	12,63	0,033333333	0	95,4"
"28/06/2014	Generic	22	3098	0,007101356	0,420909091	9,26	0	1	9,26	0,045454545	0	18,45"
"29/06/2014	Generic	27	3702	0,007293355	0,426296296	11,51	0	0	0	0	0	0"
"30/06/2014	Generic	26	3676	0,007072905	0,396923077	10,32	0	0	0	0	0	0"
"01/07/2014	Generic	22	3397	0,006476303	0,326363636	7,18	0	1	7,18	0,045454545	0	42,95"
"02/07/2014	Generic	21	3091	0,006793918	0,441904762	9,28	0	0	0	0	0	0"
"03/07/2014	Generic	24	2644	0,009077156	0,4175	10,02	0	1	10,02	0,041666667	0	33,85"
"04/07/2014	Generic	22	2746	0,008011653	0,405	8,91	0	0	0	0	0	0"
"05/07/2014	Generic	18	2971	0,006058566	0,426111111	7,67	0	1	7,67	0,055555556	0	52,95"
"06/07/2014	Generic	40	3583	0,011163829	0,42425	16,97	0	0	0	0	0	0"
"07/07/2014	Generic	29	3548	0,008173619	0,361724138	10,49	0	0	0	0	0	0"
"08/07/2014	Generic	23	3642	0,006315211	0,471304348	10,84	0	0	0	0	0	0"
"09/07/2014	Generic	28	3293	0,008502885	0,451785714	12,65	0	0	0	0	0	0"
"10/07/2014	Generic	21	3131	0,006707122	0,436666667	9,17	0	0	0	0	0	0"
"11/07/2014	Generic	22	2832	0,007768362	0,435909091	9,59	0	0	0	0	0	0"
"12/07/2014	Generic	19	2823	0,006730429	0,386315789	7,34	0	0	0	0	0	0"
"13/07/2014	Generic	32	3901	0,008203025	0,4034375	12,91	0	0	0	0	0	0"
"14/07/2014	Generic	26	3480	0,007471264	0,421538462	10,96	0	0	0	0	0	0"
"15/07/2014	Generic	30	2836	0,010578279	0,402666667	12,08	0	0	0	0	0	0"
"16/07/2014	Generic	20	3047	0,006563833	0,3305	6,61	0	0	0	0	0	0"
"17/07/2014	Generic	12	2458	0,004882018	0,474166667	5,69	0	2	2,845	0,166666667	0	98,9"
"18/07/2014	Generic	20	2270	0,008810573	0,4125	8,25	0	1	8,25	0,05	0	21,95"
"19/07/2014	Generic	20	2920	0,006849315	0,351	7,02	0	0	0	0	0	0"
"20/07/2014	Generic	42	4252	0,009877705	0,433809524	18,22	0	1	18,22	0,023809524	0	153"
"21/07/2014	Generic	34	3496	0,0097254	0,457941176	15,57	0	1	15,57	0,029411765	0	30,7"
"22/07/2014	Generic	40	4128	0,009689922	0,45075	18,03	0	2	9,015	0,05	0	73,5"
"23/07/2014	Generic	19	3585	0,005299861	0,468947368	8,91	0	0	0	0	0	0"
"24/07/2014	Generic	26	2716	0,009572901	0,420769231	10,94	0	0	0	0	0	0"
"25/07/2014	Generic	26	2923	0,008894971	0,475769231	12,37	0	0	0	0	0	0"
"26/07/2014	Generic	17	2517	0,006754072	0,416470588	7,08	0	1	7,08	0,058823529	0	70,59"
"27/07/2014	Generic	25	2887	0,008659508	0,4392	10,98	0	1	10,98	0,04	0	66,1"
"28/07/2014	Generic	28	3241	0,008639309	0,391785714	10,97	0	0	0	0	0	0"
"29/07/2014	Generic	23	2783	0,008264463	0,433478261	9,97	0	0	0	0	0	0"
"30/07/2014	Generic	21	2875	0,007304348	0,517142857	10,86	0	0	0	0	0	0"
"31/07/2014	Generic	24	2906	0,008258775	0,445	10,68	0	0	0	0	0	0"
"01/08/2014	Generic	18	2834	0,006351447	0,471666667	8,49	0	0	0	0	0	0"
"02/08/2014	Generic	38	3020	0,012582781	0,393947368	14,97	0	0	0	0	0	0"
"03/08/2014	Generic	22	3446	0,006384214	0,383636364	8,44	0	0	0	0	0	0"
"04/08/2014	Generic	25	3049	0,00819941	0,3564	8,91	0	1	8,91	0,04	0	22,65"
"05/08/2014	Generic	29	3325	0,008721805	0,358275862	10,39	0	0	0	0	0	0"
"06/08/2014	Generic	32	3347	0,009560801	0,40375	12,92	0	0	0	0	0	0"
"07/08/2014	Generic	29	2977	0,00974135	0,476551724	13,82	0	2	6,91	0,068965517	0	121,9"
"08/08/2014	Generic	19	2768	0,006864162	0,337894737	6,42	0	0	0	0	0	0"
"09/08/2014	Generic	13	2592	0,005015432	0,466153846	6,06	0	0	0	0	0	0"
"10/08/2014	Generic	30	4284	0,007002801	0,411666667	12,35	0	0	0	0	0	0"
"11/08/2014	Generic	30	4053	0,007401925	0,365666667	10,97	0	0	0	0	0	0"
"12/08/2014	Generic	29	3688	0,007863341	0,422413793	12,25	0	0	0	0	0	0"
"13/08/2014	Generic	22	3394	0,006482027	0,39	8,58	0	0	0	0	0	0"
"14/08/2014	Generic	35	3677	0,009518629	0,390285714	13,66	0	0	0	0	0	0"
"15/08/2014	Generic	28	2878	0,009728978	0,371428571	10,4	0	0	0	0	0	0"
"16/08/2014	Generic	35	3393	0,010315355	0,404571429	14,16	0	0	0	0	0	0"
"17/08/2014	Generic	23	3910	0,005882353	0,373043478	8,58	0	1	8,58	0,043478261	0	34,45"
"18/08/2014	Generic	32	3305	0,0096823	0,343125	10,98	0	0	0	0	0	0"
"19/08/2014	Generic	27	4097	0,006590188	0,392592593	10,6	0	0	0	0	0	0"
"20/08/2014	Generic	23	3867	0,005947763	0,365217391	8,4	0	0	0	0	0	0"
"21/08/2014	Generic	34	3517	0,00966733	0,358823529	12,2	0	0	0	0	0	0"
"22/08/2014	Generic	26	3461	0,00751228	0,357307692	9,29	0	0	0	0	0	0"
"23/08/2014	Generic	32	3375	0,009481481	0,3821875	12,23	0	0	0	0	0	0"
"24/08/2014	Generic	34	3901	0,008715714	0,357058824	12,14	0	0	0	0	0	0"
"25/08/2014	Generic	46	4750	0,009684211	0,407608696	18,75	0	0	0	0	0	0"
"26/08/2014	Generic	36	3460	0,010404624	0,3825	13,77	0	0	0	0	0	0"
"27/08/2014	Generic	26	3219	0,008077043	0,4	10,4	0	0	0	0	0	0"
"28/08/2014	Generic	33	2504	0,013178914	0,326060606	10,76	0	1	10,76	0,03030303	0	65,25"
"29/08/2014	Generic	30	2641	0,011359334	0,340666667	10,22	0	1	10,22	0,033333333	0	53,95"
"30/08/2014	Generic	41	2465	0,01663286	0,319512195	13,1	0	1	13,1	0,024390244	0	53,95"
"31/08/2014	Generic	17	2174	0,007819687	0,335882353	5,71	0	1	5,71	0,058823529	0	81,45"
"01/09/2014	Generic	22	2777	0,007922218	0,320454545	7,05	0	1	7,05	0,045454545	0	87,6"
"02/09/2014	Generic	13	2050	0,006341463	0,453846154	5,9	0	0	0	0	0	0"
"03/09/2014	Generic	20	2050	0,009756098	0,4075	8,15	0	0	0	0	0	0"
"04/09/2014	Generic	17	1843	0,009224091	0,418823529	7,12	0	0	0	0	0	0"
"05/09/2014	Generic	20	2009	0,009955202	0,395	7,9	0	2	3,95	0,1	0	167,55"
"06/09/2014	Generic	18	2026	0,008884501	0,364444444	6,56	0	1	6,56	0,055555556	0	88,2"
"07/09/2014	Generic	17	2145	0,007925408	0,475882353	8,09	0	0	0	0	0	0"
"08/09/2014	Generic	16	2184	0,007326007	0,47375	7,58	0	0	0	0	0	0"
"09/09/2014	Generic	21	2078	0,010105871	0,441428571	9,27	0	2	4,635	0,095238095	0	76"
"10/09/2014	Generic	23	1918	0,011991658	0,417391304	9,6	0	1	9,6	0,043478261	0	105,6"
"11/09/2014	Generic	22	2146	0,010251631	0,429545455	9,45	0	0	0	0	0	0"
"12/09/2014	Generic	16	1731	0,009243212	0,318125	5,09	0	0	0	0	0	0"
"13/09/2014	Generic	14	1996	0,007014028	0,465714286	6,52	0	2	3,26	0,142857143	0	273,8"
"14/09/2014	Generic	20	2620	0,007633588	0,4335	8,67	0	0	0	0	0	0"
"15/09/2014	Generic	22	2141	0,010275572	0,462727273	10,18	0	0	0	0	0	0"
"16/09/2014	Generic	20	2127	0,009402915	0,3985	7,97	0	0	0	0	0	0"
"17/09/2014	Generic	23	2031	0,011324471	0,407391304	9,37	0	0	0	0	0	0"
"18/09/2014	Generic	11	1760	0,00625	0,364545455	4,01	0	0	0	0	0	0"
"19/09/2014	Generic	16	1580	0,010126582	0,42125	6,74	0	0	0	0	0	0"
"20/09/2014	Generic	16	2257	0,007089056	0,420625	6,73	0	0	0	0	0	0"
"21/09/2014	Generic	12	2264	0,005300353	0,485	5,82	0	0	0	0	0	0"
"22/09/2014	Generic	28	2332	0,012006861	0,440714286	12,34	0	0	0	0	0	0"
