"Jour	Type	Clics	Impressions	CTR	CPC.moy.	Co?t	Position.moy.	Clics.convertis	Co?t.clic.converti	Taux.de.conversion.des.clics	Conv..apr?s.affichage	Valeur.de.conv..totale"
"23/08/2013	Brand	80	376	0,212765957	0,30925	24,74	20,1	6	4,123333333	0,075	0	308"
"24/08/2013	Brand	92	268	0,343283582	0,27423913	25,23	23,2	5	5,046	0,054347826	0	401,3"
"25/08/2013	Brand	88	335	0,262686567	0,288068182	25,35	24	6	4,225	0,068181818	0	885,5"
"26/08/2013	Brand	83	278	0,298561151	0,310722892	25,79	21	2	12,895	0,024096386	0	106,5"
"27/08/2013	Brand	81	312	0,259615385	0,314444444	25,47	23,1	4	6,3675	0,049382716	0	304,8"
"28/08/2013	Brand	89	269	0,330855019	0,283483146	25,23	21	1	25,23	0,011235955	0	154,9"
"29/08/2013	Brand	84	348	0,24137931	0,296785714	24,93	22	2	12,465	0,023809524	0	359,4"
"30/08/2013	Brand	71	269	0,26394052	0,336619718	23,9	22,1	1	23,9	0,014084507	0	296,45"
"31/08/2013	Brand	61	214	0,285046729	0,354590164	21,63	25,5	3	7,21	0,049180328	0	651,25"
"01/09/2013	Brand	81	245	0,330612245	0,321234568	26,02	24	0	0	0	0	0"
"02/09/2013	Brand	171	1235	0,138461538	0,43122807	73,74	24,1	5	14,748	0,029239766	0	742,75"
"03/09/2013	Brand	250	1537	0,162654522	0,42336	105,84	23	13	8,141538462	0,052	0	1400,25"
"04/09/2013	Brand	261	1973	0,132285859	0,379195402	98,97	24	7	14,13857143	0,026819923	0	628,25"
"05/09/2013	Brand	261	1873	0,139348639	0,380038314	99,19	24	4	24,7975	0,01532567	0	682,25"
"06/09/2013	Brand	266	1654	0,160822249	0,378796992	100,76	24	9	11,19555556	0,033834586	0	1643,5"
"07/09/2013	Brand	282	2044	0,137964775	0,359432624	101,36	23	5	20,272	0,017730496	0	494,2"
"08/09/2013	Brand	295	2114	0,139545885	0,343186441	101,24	23,1	10	10,124	0,033898305	0	1152,45"
"09/09/2013	Brand	281	1537	0,182823682	0,378825623	106,45	24,4	7	15,20714286	0,024911032	0	1881,2"
"10/09/2013	Brand	285	1052	0,270912548	0,367719298	104,8	22	11	9,527272727	0,038596491	0	1189,45"
"11/09/2013	Brand	277	1401	0,197715917	0,376425993	104,27	24,1	5	20,854	0,018050542	0	544,25"
"12/09/2013	Brand	276	1370	0,201459854	0,38865942	107,27	23,1	9	11,91888889	0,032608696	0	787,55"
"13/09/2013	Brand	260	1201	0,216486261	0,384153846	99,88	22	6	16,64666667	0,023076923	0	816,2"
"14/09/2013	Brand	293	1325	0,221132075	0,340853242	99,87	23	10	9,987	0,034129693	0	927,5"
"15/09/2013	Brand	323	1849	0,174689021	0,309597523	100	23,1	18	5,555555556	0,055727554	0	3265,12"
"16/09/2013	Brand	367	1665	0,22042042	0,290490463	106,61	22,1	17	6,271176471	0,046321526	0	2052,5"
"17/09/2013	Brand	362	1801	0,200999445	0,287762431	104,17	24,3	17	6,127647059	0,046961326	0	2107,09"
"18/09/2013	Brand	331	1978	0,167340748	0,315679758	104,49	23	8	13,06125	0,024169184	0	468,1"
"19/09/2013	Brand	314	2097	0,149737721	0,322898089	101,39	21,5	10	10,139	0,031847134	0	978,25"
"20/09/2013	Brand	286	1739	0,164462335	0,29986014	85,76	21,2	7	12,25142857	0,024475524	0	1054,85"
"21/09/2013	Brand	295	1806	0,163344408	0,332881356	98,2	24	17	5,776470588	0,057627119	0	1903,15"
"22/09/2013	Brand	296	2266	0,130626655	0,336621622	99,64	24,4	10	9,964	0,033783784	0	1439,5"
"23/09/2013	Brand	309	2330	0,132618026	0,323559871	99,98	23,3	10	9,998	0,03236246	0	1276,45"
"24/09/2013	Brand	284	2304	0,123263889	0,372922535	105,91	22,3	13	8,146923077	0,045774648	0	2866,65"
"25/09/2013	Brand	284	2239	0,12684234	0,219049296	62,21	24,4	9	6,912222222	0,031690141	0	1129,6"
"26/09/2013	Brand	277	2200	0,125909091	0,216750903	60,04	24	8	7,505	0,028880866	0	751,1"
"27/09/2013	Brand	243	1860	0,130645161	0,30127572	73,21	24	10	7,321	0,041152263	0	1314,15"
"28/09/2013	Brand	254	2060	0,123300971	0,191574803	48,66	22	4	12,165	0,015748031	0	496,2"
"29/09/2013	Brand	288	2716	0,106038292	0,246041667	70,86	24	6	11,81	0,020833333	0	613"
"30/09/2013	Brand	313	2128	0,147086466	0,331469649	103,75	24	10	10,375	0,031948882	0	1345,45"
"01/10/2013	Brand	304	2297	0,132346539	0,211546053	64,31	24,1	10	6,431	0,032894737	0	961,62"
"02/10/2013	Brand	436	2760	0,157971014	0,230137615	100,34	24	20	5,017	0,04587156	0	2381,25"
"03/10/2013	Brand	356	2156	0,165120594	0,257865169	91,8	24	9	10,2	0,025280899	0	1105,35"
"04/10/2013	Brand	263	2126	0,123706491	0,230988593	60,75	24	14	4,339285714	0,053231939	0	1493,65"
"05/10/2013	Brand	231	1938	0,119195046	0,237835498	54,94	24,1	6	9,156666667	0,025974026	0	792,05"
"06/10/2013	Brand	313	2304	0,135850694	0,233833866	73,19	23,1	10	7,319	0,031948882	0	753,35"
"07/10/2013	Brand	283	2433	0,116317304	0,311908127	88,27	24	14	6,305	0,049469965	0	1675,3"
"08/10/2013	Brand	292	2084	0,140115163	0,307363014	89,75	24,2	8	11,21875	0,02739726	0	1168,72"
"09/10/2013	Brand	309	1605	0,192523364	0,350485437	108,3	24	11	9,845454545	0,035598706	0	1748,76"
"10/10/2013	Brand	353	2034	0,173549656	0,303342776	107,08	24,2	8	13,385	0,02266289	0	547,59"
"11/10/2013	Brand	301	1882	0,159936238	0,348637874	104,94	23,2	12	8,745	0,03986711	0	1654,95"
"12/10/2013	Brand	328	2454	0,133659332	0,31972561	104,87	24,2	10	10,487	0,030487805	0	1144,12"
"13/10/2013	Brand	319	2473	0,128993126	0,328181818	104,69	24	8	13,08625	0,02507837	0	828,42"
"14/10/2013	Brand	252	1464	0,172131148	0,435714286	109,8	24,1	14	7,842857143	0,055555556	0	1667,25"
